user-id,feature
21875,[ 3.69684785e+00  1.63191925e-03 -4.55718022e-04]
21912,[-0. -0. -0.]
21930,[-1.08157517 -0.02308609  0.02472941]
21937,[ 0.  0. -0.]
22022,[-0. -0.  0.]
22023,[0. 0. 0.]
22047,[-2.56462467 -0.32585492 -0.35231133]
22062,[-3.93797809e+01 -6.09835147e-03 -2.86496958e-05]
22082,[-0.75944853 -0.22117221 -0.63240277]
22089,[0. 0. 0.]
22107,[ 6.04258252e+01  2.98196704e-02 -1.84946123e-01]
22126,[-0. -0.  0.]
22154,[ 0.  0. -0.]
22167,[ 0.  0. -0.]
22192,[0. 0. 0.]
22200,[0. 0. 0.]
22216,[-0. -0.  0.]
22252,[-0. -0. -0.]
22296,[0.9539415  0.0357514  0.00775893]
22332,[-4.10248938 -0.02868156  0.05537568]
22338,[ 4.39547966  0.0085636  -0.60756974]
22362,[-5.27791258 -0.43513639  0.48234221]
22365,[-0. -0.  0.]
22389,[3.38192491 0.68652675 2.36254517]
22409,[-1.62336701 -0.32727721 -1.06410151]
22461,[7.27425808 0.13342716 0.10974332]
22495,[ 0.  0. -0.]
22504,[0. 0. 0.]
22521,[-0. -0.  0.]
22624,[ 5.18373639  0.06594922 -0.03330129]
22625,[-6.34723673e+03 -6.12841743e-03  1.72303792e-02]
22710,[3.23907856 0.52496752 0.32558213]
22818,[-0. -0. -0.]
22912,[3.28914627 0.50944447 0.57240679]
22975,[ 4.35079941e+00 -5.50441912e-04  9.46188788e-03]
23124,[ 2.5537171   0.25572535 -0.30975628]
23128,[ 0.98078125  0.0532182  -0.00171671]
23303,[-1.56856637 -0.51798047 -1.48197407]
23364,[-0. -0.  0.]
23511,[-5.35066114e+02 -1.26554717e-04  1.58625568e-02]
23547,[ 0.  0. -0.]
23571,[39.42233583  0.16359995  0.53082224]
23582,[-1.24862421 -0.04145028 -0.73418374]
23619,[-0. -0. -0.]
23659,[-1.6761744  -0.02030622  0.71610175]
23699,[ 7.43679535e+01  6.98294222e-03 -3.37790971e-03]
23768,[0. 0. 0.]
23776,[-1.57688182 -0.24573749 -0.31159409]
23816,[4.84972161e+00 1.14083893e-01 4.76619225e-03]
23847,[-0. -0. -0.]
23848,[-1.56281819 -0.3051147   0.21592307]
23872,[-0. -0.  0.]
23933,[ 0.  0. -0.]
24090,[-1.67384857 -0.42706176 -0.21794043]
24105,[ 1.50560624  0.27550547 -0.0758393 ]
24186,[5.02030571 0.01031182 0.00984182]
24194,[3.98492947e+03 1.05109807e-06 2.87488523e-03]
24325,[1.20835985 0.08614195 0.51607474]
24391,[-9.11819193 -0.343075   -0.4421208 ]
24433,[6.38084892e+00 3.66476778e-03 1.47096052e-01]
24452,[-5.38007082 -0.21041627 -0.0939128 ]
24462,[-0.  0. -0.]
24525,[-0. -0. -0.]
24544,[1.04276426e+03 1.13387331e-05 1.88551615e-02]
24556,[-1.31893009 -0.06795349  0.48696909]
24570,[0. 0. 0.]
24578,[5.34399862 0.31769866 0.03417329]
24598,[-1.23571674 -0.15327257  0.74643076]
24615,[0.82517212 0.14341492 0.51832734]
24624,[ 0.  0. -0.]
24627,[-0.94776042 -0.03628099  0.14676227]
24639,[-5.39205538 -0.44365109  2.15992406]
24685,[0. 0. 0.]
24697,[ 0.  0. -0.]
24699,[-0. -0.  0.]
24733,[-0. -0. -0.]
24748,[ 2.82914121  0.47938576 -0.20156471]
24767,[-4.09681368 -0.07676599 -0.68783878]
24835,[0. 0. 0.]
24921,[ 4.32174980e+05  2.72317746e-07 -1.52169015e-02]
24926,[5.82026512 0.80592534 3.68319416]
24933,[3.99319416e+00 2.00828731e-03 9.03372808e-03]
24995,[ 1.41439604  0.21338774 -0.09233096]
25103,[-0.90533712 -0.01425915 -0.00303636]
25105,[-0. -0. -0.]
25150,[0. 0. 0.]
25178,[ 2.75033203  0.23688314 -0.44698737]
25216,[-0. -0. -0.]
25225,[-1.2863763  -0.05302656 -0.10419955]
25253,[4.62201328 0.15969473 0.12922751]
25261,[3.1400438  0.30634956 0.27739532]
25395,[-1.168596   -0.07827566  1.21938251]
25409,[-0. -0.  0.]
25436,[5.58546934 0.02757832 0.08200969]
25533,[22.30006347  0.0833272   0.02803804]
25545,[ 0.  0. -0.]
25561,[ 3.02335133  0.27371806 -0.01118203]
25601,[0. 0. 0.]
25630,[5.26501766 0.49342142 2.40704987]
25760,[ 0.75966516  0.10119969 -0.01992313]
25827,[-1.47855308 -0.31204904 -1.28182682]
25850,[ 4.02422999e+00  1.11812117e-02 -7.88190909e-04]
25916,[-11.97258228  -0.03692255  -0.71007518]
25996,[-2.90704725e+00 -5.41788850e-02 -1.54498933e-03]
26030,[ 1.53620402  0.23506928 -0.01976195]
26057,[-0. -0.  0.]
26084,[-0. -0. -0.]
26094,[-0. -0. -0.]
26134,[0.69468556 0.0687037  0.10282218]
26182,[ 3.26253576  0.76981626 -0.02379713]
26196,[-4.92213818 -0.28644588 -0.06890782]
26231,[5.0914202  0.73447648 2.80814078]
26371,[1.50621345 0.21481396 0.05963017]
26374,[ 0.  0. -0.]
26385,[2.56431434 0.12331524 0.03759005]
26443,[-3.57845871 -0.07466876 -0.09892638]
26487,[6.82243568 0.09714396 0.28609747]
26516,[ 1.16074027e+03  9.36086917e-04 -9.25787261e-02]
26535,[ 0.  0. -0.]
26538,[-1.61477179 -0.36486745 -0.25491383]
26544,[ 0.  0. -0.]
26615,[0. 0. 0.]
26756,[-1.43851887 -0.23241075 -0.25544202]
26813,[-2.84012009 -0.2094898  -1.0834643 ]
26831,[23.8375862   0.03692119 -0.2044018 ]
27140,[ 8.82356801  0.20132602 -0.42705889]
27193,[-8.3195573  -0.07387752  0.81522071]
27317,[ 0.64601173  0.13637528 -0.52426973]
27383,[-2.23196521 -0.09861657 -0.02078964]
27472,[-0. -0.  0.]
27551,[ 3.80080383  0.18677126 -0.4566721 ]
27617,[-1.29569727e+02 -1.22490605e-02 -1.24791651e-01]
27740,[-0. -0. -0.]
27812,[-3.63809080e+02 -8.09314792e-04  2.22574215e-04]
27813,[-0. -0. -0.]
27821,[0. 0. 0.]
27947,[0. 0. 0.]
27955,[-1.55305165 -0.17010149 -0.02016837]
28056,[1.62858386 0.38588605 0.37878335]
28076,[-0. -0. -0.]
28091,[0.69782265 0.08608976 0.01215059]
28096,[-0. -0. -0.]
28177,[-0. -0. -0.]
28204,[0. 0. 0.]
28222,[-2.25548177 -0.06551901  0.01136595]
28360,[-1.71902542e+02 -4.72170766e-05 -5.14077949e-01]
28395,[2.45541267 0.05635103 0.03851135]
28451,[ 0.  0. -0.]
28454,[1.53641789 0.34642392 0.65149947]
28523,[-2.07962534e+04 -1.54152649e-05  7.03551097e-09]
28537,[-2.74629713 -0.49272865 -1.73238501]
28548,[0.76913412 0.26291137 0.78273446]
28591,[4.58223632e+03 1.30766776e-08 5.49556928e-08]
28594,[ 0. -0.  0.]
28634,[-9.42204315e+03 -2.01957790e-06 -3.16474018e-09]
28666,[ 1.09816685e+02  6.26410845e-03 -1.56143994e-01]
28667,[5.31138132 0.54119469 0.06407823]
28700,[ 2.85014934  0.52221845 -0.10375593]
28735,[ 2.44587885  0.10380904 -0.2169671 ]
28782,[ 5.35636659  0.40722306 -0.05812813]
28865,[-30.01312527  -0.3561502    0.6258942 ]
28938,[-5.64905411e+01 -1.71674723e-03  6.69686000e-03]
29070,[ 3.1653689   0.50193507 -0.08903142]
29101,[-5.54090697 -0.04128242 -1.06768593]
29259,[-4.69180564e+09 -3.02443495e-10 -2.67191496e-07]
29279,[ 0.  0. -0.]
29306,[1.07872186 0.08559971 0.27952936]
29351,[-0. -0. -0.]
29526,[0. 0. 0.]
29570,[-0.98112619 -0.05950531 -0.05434469]
29702,[ 5.33940472e+00  2.51199557e-01 -4.36250531e-03]
29763,[0.64011867 0.02043984 0.10567074]
29846,[-3.21621641e+00 -3.13126889e-01  2.33494014e-04]
29855,[ 0.  0. -0.]
29905,[ 0.68015374  0.05217508 -0.00303389]
29915,[-0. -0. -0.]
30035,[0. 0. 0.]
30072,[ 7.2893661   0.01728681 -2.09117222]
30081,[-0. -0. -0.]
30257,[-3.17497898 -0.99241447 -2.40168411]
30261,[8.80282008e+02 1.27758755e-03 1.10318907e-01]
30273,[-5.03737852e+03 -1.09799468e-07 -5.70429647e-06]
30276,[-0. -0. -0.]
30281,[-1.23685347 -0.27302304  0.50619118]
30319,[5.96687926 0.40546453 1.05877347]
30324,[-10.22158183  -0.09862778  -0.09631959]
30385,[-0. -0.  0.]
30445,[-1.23964933 -0.05234304 -0.50367029]
30487,[-5.82717329e+05 -2.48293212e-11 -8.84219625e-09]
30509,[ 9.45134275  0.07444113 -0.01407195]
30515,[2.39126898 0.1490515  0.53911591]
30531,[-1.67369912 -0.02203739 -0.98273061]
30555,[ 0.  0. -0.]
30590,[ 1.07382789  0.15251088 -0.28598402]
30594,[0. 0. 0.]
30667,[3.20462411 0.57104753 0.445198  ]
30711,[-0. -0.  0.]
30716,[-2.33573843e+02 -9.18844887e-06  8.13137701e-06]
30744,[-6.74534558e+01 -1.36701541e-03 -5.81179836e-02]
30770,[0. 0. 0.]
30806,[14.57927862  0.09863857  3.32262387]
30824,[ 2.69132117e+02  1.62401358e-03 -2.02182361e-02]
30838,[-1.53158594 -0.18271462 -0.03374905]
30887,[3.25213815 0.59623325 0.26333575]
30898,[ 1.46552715e+01  1.66820315e-03 -2.00795148e-02]
30968,[-0. -0. -0.]
30971,[ 9.30810287  0.12918148 -1.25288065]
30972,[ 0.  0. -0.]
30979,[ 0.  0. -0.]
30989,[-1.64318167 -0.49378717 -1.66186302]
31008,[ 0.  0. -0.]
31010,[-8.93550926 -0.17951346 -0.12075161]
31080,[ 2.74701273  0.18263599 -0.06387422]
31158,[0. 0. 0.]
31172,[1.56503249e+01 1.55251349e-01 3.11487204e-03]
31226,[-0. -0.  0.]
31245,[ 2.84164309  0.32887649 -1.39350498]
31308,[-1.31768520e+02 -9.96727805e-03  6.69352984e-04]
31315,[0. 0. 0.]
31391,[ 3.95220307e+03  1.71426940e-05 -2.38717156e-05]
31412,[ 2.69323704  0.16569319 -0.15516131]
31466,[-3.29743879e+02 -1.60766839e-03 -8.00392461e-05]
31556,[3.55412389e+08 2.14536385e-14 1.29098421e-09]
31609,[-0. -0.  0.]
31611,[ 2.68891091  0.19620825 -0.00750612]
31657,[ 0.70853807  0.15962644 -0.20569701]
31660,[5.46032824 0.59513683 0.75004753]
31668,[2.31670041 0.1888107  0.73780055]
31714,[ 0.  0. -0.]
31810,[-7.87562172 -0.32886125 -2.06721213]
31816,[0. 0. 0.]
31826,[-0. -0. -0.]
31827,[7.27148461 0.11691481 0.57207116]
31838,[-0. -0.  0.]
31841,[ 1.49501901  0.24710824 -0.11044443]
31900,[-6.2101135  -0.02745258  0.046476  ]
31919,[-0. -0.  0.]
31948,[0.46406285 0.01194245 0.42643038]
31950,[-3.39216234 -0.02710626 -0.70486167]
31972,[-1.57864826 -0.26897136  0.30276799]
31978,[-2.47371854 -0.21953707 -0.26447906]
31984,[-0. -0. -0.]
31987,[-0. -0.  0.]
32024,[-3.19276505 -0.45571194 -0.20179798]
32034,[-7.98508915e+00 -2.00874473e-03  1.05004920e-03]
32039,[-0. -0. -0.]
32049,[-0. -0. -0.]
32087,[4.10214094 0.12274989 0.50443449]
32110,[-0. -0.  0.]
32122,[-2.25423088e+03 -1.96920398e-05  3.16167942e-04]
32179,[-1.56075203 -0.62326283 -1.79258439]
32188,[-2.59192922 -0.11155363 -0.03661467]
32196,[ 0.  0. -0.]
32219,[ 0.69699685  0.09437938 -0.2019313 ]
32244,[6.05227637 0.89778584 3.78349778]
32250,[4.80261622e+03 1.05109032e-11 1.01794914e-08]
32275,[0.82283895 0.15757729 0.23516844]
32297,[-1.30994124 -0.14655393  0.91241616]
32329,[-2.29314616 -0.20008063  0.79636114]
32444,[0.67674024 0.11066891 0.39115525]
32516,[-8.92285149 -0.12911054  0.09562659]
32569,[4.18819983 0.04071378 0.02898836]
32575,[ 2.4212193   0.37662417 -0.76501767]
32599,[ 0.60848493  0.07978621 -0.23085667]
32627,[0. 0. 0.]
32721,[-1.42185800e+01 -8.99842918e-04 -4.11742513e-05]
32764,[1.53249376 0.31913482 0.50640586]
32773,[-0. -0. -0.]
32793,[-3.23435396 -0.65637898 -0.17180012]
32861,[ 2.40460158  0.23950027 -0.38045544]
32963,[-1.50018718 -0.35071789 -0.86808911]
32992,[-3.12315451 -0.78355805 -1.84783935]
33145,[-1.37926526 -0.24680669 -0.75297076]
33153,[-3.49757165 -0.66338861 -1.94222126]
33264,[-0. -0. -0.]
33270,[ 0.  0. -0.]
33281,[5.31378819 0.43151552 1.37678415]
33283,[-0. -0.  0.]
33307,[-0. -0.  0.]
33319,[ 4.37766995e+02  4.35972153e-03 -2.72316584e-03]
33345,[0. 0. 0.]
33580,[-2.65555405e+01 -9.64986326e-04 -7.53627500e-03]
33614,[10.8828862   0.03562036  0.01336701]
33633,[-1.31792453 -0.21031318  0.54439862]
33656,[-0. -0.  0.]
33681,[1.49285202 0.41512691 0.04299777]
33816,[1.34358922e+01 8.30999574e-04 1.68902083e-04]
33818,[-0. -0. -0.]
33888,[ 2.1947782   0.36139302 -0.01728916]
33933,[-0. -0. -0.]
33967,[-1.17212196 -0.10977486 -0.25056503]
33974,[-2.65448527e+06 -1.90625440e-05  6.60906657e-05]
33999,[ 1.49263817  0.00695322 -0.02297091]
34075,[ 0.  0. -0.]
34152,[-2.97279602 -0.42497753 -0.17588678]
34177,[ 1.31530429  0.14528047 -0.02242158]
34300,[-1.31150640e+01 -7.67111318e-05  1.61809839e-02]
34377,[-1.4380794  -0.2857231   0.24462776]
34397,[-1.56919651 -0.20355098  0.82251543]
34501,[-0.97921029 -0.01705714 -0.29722559]
34597,[ 3.5404973   0.01400388 -4.70650292]
34600,[2.30953213 0.04820612 0.00480253]
34657,[-2.67401989 -0.34605986 -0.43203585]
34736,[ 2.89356006  0.23247718 -0.53637462]
34752,[-0. -0. -0.]
34801,[0. 0. 0.]
34823,[-2.6833475  -0.02764549 -0.2977166 ]
34864,[ 8.79061363  0.36145736 -1.42292387]
34908,[ 0.71223106  0.09441303 -0.04734331]
34951,[-1.65204217 -0.2541566  -0.7538501 ]
34997,[ 2.77884615  0.21010179 -0.02919132]
35030,[-10.26606439  -0.01879112  -0.27801133]
35050,[-9.11534352e+14  5.31083062e-14  1.86424006e-11]
35090,[0.78947617 0.19802949 0.27404334]
35144,[-0. -0.  0.]
35320,[17.0711548   0.17066129 -0.33051739]
35407,[-2.29545269e+01 -1.15434501e-02  4.78787351e-02]
35424,[-2.95700210e+00 -2.70201141e-01 -2.63800228e-03]
35433,[-0. -0.  0.]
35445,[-0. -0.  0.]
35599,[ 3.14495978  0.45519042 -0.33044655]
35704,[0. 0. 0.]
35718,[ 8.8203022   0.19852275 -0.08966018]
35793,[-1.54864637 -0.27488394  0.19636106]
35836,[-9.31115724e+00 -1.43272634e-03  5.54442969e-04]
35841,[-2.73677975 -0.19135897  0.05590456]
35857,[-0. -0.  0.]
35996,[ 4.28213132  0.02795962 -0.07617788]
36003,[3.32121304e+02 8.74758118e-05 5.56863476e-05]
36043,[ 1.32724282  0.13799451 -0.05866412]
36200,[2.26676327 0.09688948 1.40059122]
36231,[-0. -0. -0.]
36256,[ 1.70686455  0.00773777 -0.00424764]
36288,[ 0.  0. -0.]
36299,[ 3.45691487e+02  1.68143948e-04 -1.70016670e-06]
36441,[ 3.27448878  0.52423316 -0.11882422]
36554,[-4.56029786e+01 -4.15226566e-03  1.51280699e-02]
36568,[-0. -0. -0.]
36606,[0. 0. 0.]
36609,[ 0. -0. -0.]
36673,[12.25724789  0.0839017   0.50692398]
36693,[-1.11381925 -0.06511462  0.15835076]
36704,[ 2.95659676  0.31351146 -0.0090368 ]
36708,[2.00929798 0.01114721 0.06132892]
36741,[-0. -0. -0.]
36801,[-9.73841361 -0.17840906  3.29092744]
36807,[-0. -0.  0.]
36811,[-3.16973374 -0.42201898 -0.53212898]
36817,[0. 0. 0.]
36822,[-1.63045437 -0.32414168 -0.09679035]
36836,[ 5.45109684e+26  4.24577494e-23 -1.57401620e-17]
36839,[-1.34750968 -0.10514823 -0.19463395]
36907,[-0. -0.  0.]
36935,[-2.80876434 -0.40406955  0.27846164]
36964,[2.50787165 0.09296998 1.50180891]
36965,[-1.33366957 -0.1525099  -0.02621256]
37030,[-3.98295749 -0.20328522  1.26994801]
37208,[3.55726177e+00 6.09537314e-04 1.60651004e-04]
37209,[ 2.41401942  0.10587996 -0.24806959]
37227,[ 0.  0. -0.]
37288,[ 9.60786024  0.23107293 -1.12516273]
37293,[-0. -0. -0.]
37310,[-0. -0. -0.]
37400,[ 2.71405183  0.07554502 -0.01124739]
37426,[ 0.  0. -0.]
37454,[-1.99494787e+01 -6.57277435e-02 -1.82321715e-02]
37512,[-0. -0. -0.]
37527,[-2.81163021 -0.06437812 -0.78525405]
37567,[-0. -0.  0.]
37573,[5.15979885 0.42399584 0.40879795]
37584,[1.46973165 0.28612653 0.58431909]
37605,[-3.20321381 -0.81593155 -2.39442084]
37623,[-0. -0.  0.]
37644,[-0. -0. -0.]
37712,[1.89869575e+07 6.86433139e-12 1.64591205e-13]
37736,[-1.35102067 -0.07723224 -0.08102924]
37798,[ 8.21408705  0.1022403  -0.00848761]
37822,[ 0.  0. -0.]
37836,[ 3.18860361  0.85496009 -0.22482077]
37874,[ 2.01620377  0.03824894 -0.12042514]
37968,[-2.78417491 -0.21885517 -0.32425717]
37989,[-4.27845131 -0.08429893  0.00534642]
38005,[-2.56098106 -1.05087208 -3.58986007]
38023,[3.89772510e+07 1.13249858e-10 3.64096190e-14]
38034,[-2.66959719 -0.26943323 -0.28980982]
38229,[11.76340786  0.02487071 -0.69917568]
38281,[ 0.  0. -0.]
38345,[-3.08084294 -0.55129073 -1.57398958]
38464,[1.44565216e+01 1.92546231e-03 2.06768647e-03]
38544,[3.28327397 0.41667045 0.65066225]
38559,[-2.71172951 -0.18648004  1.55323481]
38590,[-2.14564903 -0.11408957  0.6648698 ]
38660,[ 1.42450535  0.09476381 -0.25165222]
38703,[-2.59237026 -0.01612992  0.0362612 ]
38781,[ 2.04212959e+06  1.48481936e-05 -1.93652633e-04]
38802,[40.912689    0.0543498   1.11940102]
38933,[ 4.94423140e+00  4.88631428e-03 -1.35279319e-03]
38950,[-0. -0.  0.]
38995,[0. 0. 0.]
39077,[ 0.  0. -0.]
39195,[2.76421963 0.14288149 1.69622016]
39227,[ 2.36821033  0.12970999 -0.16561316]
39281,[ 0.  0. -0.]
39345,[0. 0. 0.]
39396,[0. 0. 0.]
39440,[-1.29575039 -0.07084646  0.48832335]
39441,[9.55067493 0.33949693 1.23648045]
39467,[0. 0. 0.]
39502,[ 7.12458816  0.02650675 -0.01733797]
39523,[-3.32174422 -0.59629096 -1.03008364]
39584,[-3.45619310e+02 -3.02485555e-03 -3.14425811e-03]
39616,[-2.45390060e+05 -1.40185743e-09  1.24334557e-05]
39646,[ 0.  0. -0.]
39664,[-1.45230702 -0.16740909  0.22972163]
39705,[ 4.66409741  0.17377818 -1.51818845]
39773,[ 0.  0. -0.]
40012,[9.07581431 0.30552109 0.02423665]
40029,[-2.5660362  -0.47228545 -0.26348968]
40153,[-1.66578881 -0.37250241 -1.0645403 ]
40278,[3.42560409 0.98365342 3.3525555 ]
40415,[ 0.  0. -0.]
40602,[3.27008708 0.48026543 0.4910927 ]
40612,[-4.22024735 -0.06986336  0.49916571]
40647,[4.45977426 0.13133129 0.02363586]
40772,[3.36247914 0.64614218 1.2926943 ]
40818,[ 3.18847275  0.39910915 -0.39066834]
40838,[-0. -0.  0.]
40889,[-0. -0.  0.]
40914,[-9.94830828e+00 -6.31507559e-04 -1.48838920e-03]
40943,[-0. -0. -0.]
40958,[ 1.52003687  0.19696111 -0.12139518]
41057,[-2.32252008e+02 -1.48263243e-03 -4.16844458e-03]
41084,[-6.95946677e+03 -2.82005083e-07 -1.21180598e-05]
41086,[-6.76088680e+01 -1.74418819e-02 -1.67808303e+00]
41123,[8.78980656e+00 1.08317026e-03 1.40598887e-02]
41177,[-0. -0. -0.]
41227,[3.41062014 0.96584351 1.4789294 ]
41312,[-1.45443432 -0.09968621  0.03092673]
41347,[-6.01633015 -0.52705501  0.17799794]
41364,[-12.33856401  -0.21987477   1.52056955]
41392,[-5.46854373 -0.48836314  0.05040488]
41536,[-1.4256667  -0.29354862 -0.48519367]
41589,[0. 0. 0.]
41634,[ 2.91372256  0.25195036 -0.05672377]
41676,[-2.98510433 -0.25641239 -0.12734066]
41700,[4.9317385  0.12559304 0.98853503]
41701,[ 7.79469192  0.05330641 -0.00918404]
41757,[ 0.  0. -0.]
41760,[ 1.36954624  0.07854645 -0.26899251]
41781,[-0. -0.  0.]
41831,[0. 0. 0.]
41911,[ 1.00334561 -0.0053384  -0.87870513]
41985,[-1.60329905 -0.41225897 -0.30976307]
42025,[2.17026375 0.02711391 0.21902233]
42093,[-1.79699748e+04 -1.01369996e-04  1.15057390e-03]
42162,[ 1.53388446  0.15882465 -0.19074264]
42274,[-0. -0.  0.]
42292,[0.68204832 0.05288987 0.07984665]
42372,[-0.99826128 -0.01841272  0.29506506]
42419,[ 0.  0. -0.]
42439,[-5.38018486 -0.51846702 -1.22844108]
42458,[3.61316098e+01 1.95903666e-02 4.59648698e-01]
42459,[3.12321335 0.78047948 2.44682514]
42466,[9.47002062e+01 3.48096851e-03 1.34316827e-03]
42509,[-2.83229183 -0.26917689  1.96555533]
42597,[-0. -0.  0.]
42718,[4.84344836 0.22938765 0.45305457]
42730,[ 0.  0. -0.]
42780,[1.4843247  0.30071755 0.7001813 ]
42798,[-1.65577286 -0.33299812 -0.82732839]
42852,[-6.76419935 -0.05911124 -0.95028275]
42883,[ 6.11829119  0.04120123 -0.13519035]
42887,[0.79687651 0.09886977 0.04496942]
42902,[ 0.74520774  0.10655005 -0.13180459]
42914,[-2.24741941e+02 -4.60651034e-04 -8.24645651e-02]
42923,[1.03158006 0.01716122 0.19412038]
42935,[-1.41640506 -0.11388504 -0.33502361]
42948,[ 3.63594157  0.04482041 -0.2622321 ]
43004,[ 1.17836238  0.07112554 -0.15174216]
43006,[1.33452949 0.12454869 0.1794674 ]
43163,[-0. -0.  0.]
43246,[0. 0. 0.]
43359,[2.26744465 0.05048255 0.23731762]
43404,[ 5.4818324   0.17127132 -1.08915288]
43481,[ 0.  0. -0.]
43486,[-3.02708662 -0.22138564  0.17407014]
43595,[2.6336396  0.05417909 0.2261538 ]
43619,[-0. -0. -0.]
43639,[-3.33441423 -0.44365621 -0.63599763]
43687,[-0. -0.  0.]
43806,[-4.68156355e+03 -3.67466942e-04 -5.08587064e-02]
43807,[2.79162878 0.28383021 0.34680799]
43850,[0. 0. 0.]
43873,[-1.42505644 -0.23628994 -0.14056222]
43907,[ 2.86830059  0.37510419 -0.20380403]
43909,[ 3.22742063  0.04117467 -0.40615767]
43910,[-2.46535251e+01 -1.10003381e-06  4.13117366e-06]
43920,[ 4.73019994  0.38729192 -1.0469612 ]
43962,[-11.36849124  -0.03544862  -0.01435295]
44190,[1.22717307 0.26536563 1.00793645]
44252,[-0. -0. -0.]
44280,[2.92784508 0.1350104  0.20482171]
44295,[-1.45167726 -0.09435856  0.56261141]
44296,[8.31864992e+01 2.09827848e-03 4.52016476e-01]
44297,[-2.30971513 -0.04341468 -0.38525108]
44435,[-0.59298189 -0.02992352  0.46959627]
44450,[-7.77222881 -0.02262842  0.07260048]
44467,[-1.54857472 -0.20290355  0.05937119]
44535,[ 2.7223716   0.17126234 -1.03014597]
44590,[-1.54842458 -0.22253158  0.03768355]
44595,[-5.46390003e+01 -5.27485576e-03  1.31052720e-02]
44647,[9.11612732 0.10481786 0.32230538]
44728,[ 5.93801994e+08  2.60819982e-12 -1.00765690e-11]
44743,[-0. -0.  0.]
44756,[ 4.12436332  0.02654031 -0.22793227]
44845,[ 0.  0. -0.]
44852,[-0. -0.  0.]
44925,[ 8.76058758e+01  1.15551239e-02 -8.28797188e-01]
45014,[-1.48704739 -0.28659543 -1.33136371]
45033,[ 3.12563638  0.6102294  -0.43184614]
45113,[-4.23144194 -0.0834889  -0.22766191]
45184,[2.98387031 0.57287751 1.00968087]
45287,[-3.23256403 -0.87823047 -2.38324513]
45305,[3.25588281 0.72683869 0.95942058]
45383,[4.3238256  0.09867656 0.12436427]
45391,[0.75747847 0.14935419 0.12496951]
45416,[ 0.  0. -0.]
45418,[-4.74290911 -0.25492465 -1.11039212]
45507,[-3.02811667 -0.42073603  0.18325452]
45557,[-2.52791467e+03 -3.31361477e-05  4.50712296e-02]
45564,[ 5.45034779  0.23012326 -0.69104429]
45799,[0. 0. 0.]
45918,[ 1.33845539  0.12596522 -0.04671104]
45925,[3.01996795 0.42416825 0.36144133]
45952,[3.20843939 0.92211016 2.59125637]
46099,[0. 0. 0.]
46139,[3.04595831 0.37204491 0.03261562]
46145,[ 4.82307075  0.20087396 -0.05298124]
46154,[ 0.  0. -0.]
46196,[ 1.28299075  0.08816277 -0.00614729]
46197,[4.37508309 0.32883027 0.39195659]
46269,[-5.04106298e+01 -4.88181677e-02 -8.12018123e-01]
46345,[-2.96073265 -0.56396664  1.16335985]
46351,[ 0.  0. -0.]
46374,[3.57034194 0.27671943 1.49894903]
46398,[0. 0. 0.]
46404,[-1.51375734 -0.29361999 -0.43250952]
46443,[5.46679405e+00 4.64949678e-05 9.84506582e-03]
46473,[-2.39525457 -0.20440924 -0.14243957]
46481,[0.515819   0.04486338 0.13052704]
46556,[-0. -0.  0.]
46633,[ 9.7561074   0.11916187 -1.46602142]
46651,[4.69795507 0.24793276 0.35214562]
46663,[-1.11535345 -0.02254476 -0.00634949]
46671,[ 0.  0. -0.]
46706,[ 0.42254904  0.00394555 -0.08086259]
46754,[-1.68042858 -0.34102635 -0.8181346 ]
46787,[-3.11891649 -0.39691466 -0.25790463]
46826,[-1.26273105 -0.0014327  -0.06116974]
46848,[ 2.14835603 -0.16902981  0.49984863]
46892,[-0. -0.  0.]
46909,[0. 0. 0.]
46939,[ 1.15215803  0.06655205 -0.00363478]
46993,[-2.32791388 -0.28704976 -0.74672384]
47030,[-0. -0. -0.]
47034,[-0. -0.  0.]
47050,[-1.41279437 -0.08354864  0.19518978]
47071,[ 3.02008456  0.39039631 -0.31632286]
47075,[ 1.30528071  0.11777826 -0.26977623]
47117,[ 1.16620875e+02  7.36864353e-03 -3.55047028e-01]
47118,[-1.20336828e+02 -1.44645413e-03  1.72571448e-02]
47128,[-0. -0.  0.]
47152,[-2.57950198 -0.24497841  0.40535127]
47194,[-0. -0.  0.]
47215,[ 0.  0. -0.]
47251,[-1.52474835 -0.23390254 -0.03026895]
47256,[-2.91547562 -0.30985548  0.09008422]
47257,[2.89301786 1.42307146 3.66143954]
47274,[-0. -0.  0.]
47276,[-5.56378072 -0.70453547 -1.98619713]
47279,[-0. -0.  0.]
47291,[0.84097487 0.13360547 0.37376414]
47293,[-0. -0. -0.]
47294,[5.94861754 0.48795065 0.2840728 ]
47315,[ 1.34377128  0.21084373 -0.20469149]
47320,[-0. -0. -0.]
47329,[-0. -0. -0.]
47331,[2.5345562  0.8116205  0.79333605]
47368,[6.79139449 0.0611895  0.23812821]
47411,[7.82745192e-01 4.91558018e-03 1.69454255e-04]
47465,[-2.4593576  -0.18859657 -0.84729533]
47475,[3.47816579 1.66159172 3.68475695]
47512,[-0. -0. -0.]
47534,[ 0.  0. -0.]
47581,[-0. -0.  0.]
47594,[-1.64198756e+02 -2.77271318e-04  7.04213353e-02]
47605,[-0. -0.  0.]
47609,[-2.47498563e+06 -3.20277270e-05 -8.02408517e-02]
47666,[-0. -0.  0.]
